,product_id,purchase_id,year_week
431413,1030,28905,2020_48
431520,1010,28906,2020_48
431540,1030,28907,2020_48
431611,1136,28908,2020_48
431626,1030,28909,2020_48
431712,1049,28910,2020_48
431719,1045,28911,2020_48
431813,1045,28912,2020_48
431836,1293,28913,2020_48
431845,1002,28914,2020_48
431850,1076,28915,2020_48
431855,1043,28916,2020_48
431928,1049,28917,2020_48
431947,1030,28918,2020_48
431984,1049,28919,2020_48
432003,1045,28920,2020_48
432028,1010,28921,2020_48
432037,1135,28922,2020_48
432120,1010,28923,2020_48
432168,1010,28924,2020_48
432291,1049,28925,2020_48
432304,1002,28926,2020_48
432404,1049,28927,2020_48
432406,1079,28928,2020_48
432542,1052,28929,2020_48
432545,1069,28930,2020_48
432567,1017,28931,2020_48
432576,1042,28932,2020_48
432597,1010,28933,2020_48
432604,1045,28934,2020_48
432625,1030,28935,2020_48
432642,1030,28936,2020_48
432660,1030,28937,2020_48
432744,1033,28938,2020_48
432758,1002,28939,2020_48
432810,1049,28940,2020_48
432854,1030,28941,2020_48
432868,1010,28942,2020_48
432898,1010,28943,2020_48
433035,1049,28944,2020_48
433051,1013,28945,2020_48
433068,1038,28946,2020_48
433083,1009,28947,2020_48
433092,1117,28948,2020_48
433121,1005,28949,2020_48
433146,1030,28950,2020_48
433203,1010,28951,2020_48
433264,1293,28952,2020_48
433328,1111,28953,2020_48
433330,1076,28954,2020_48
433385,1010,28955,2020_48
433391,1068,28956,2020_48
433534,1010,28957,2020_48
433570,1010,28958,2020_48
433678,1049,28959,2020_48
433683,1045,28960,2020_48
433756,1005,28961,2020_48
433783,1002,28962,2020_48
433898,1030,28963,2020_48
433913,1131,28964,2020_48
434207,1306,28965,2020_48
434223,1045,28966,2020_48
434255,1121,28967,2020_48
434298,1010,28968,2020_48
434394,1017,28969,2020_48
434405,1045,28970,2020_48
434431,1045,28971,2020_48
434550,1075,28972,2020_48
434569,1030,28973,2020_48
434648,1030,28974,2020_48
434742,1139,28975,2020_48
434747,1030,28976,2020_48
434831,1010,28977,2020_48
434842,1002,28978,2020_48
434881,1095,28979,2020_48
434891,1045,28980,2020_48
434913,1030,28981,2020_48
435007,1017,28982,2020_48
435032,1293,28983,2020_48
435072,1010,28984,2020_48
435091,1030,28985,2020_48
435093,1080,28986,2020_48
435345,1049,28987,2020_48
435442,1049,28988,2020_48
435475,1076,28989,2020_48
435496,1010,28990,2020_48
435553,1002,28991,2020_48
435608,1043,28992,2020_48
435636,1010,28993,2020_48
435647,1030,28994,2020_48
435694,1049,28995,2020_48
435705,1002,28996,2020_48
435768,1043,28997,2020_48
435779,1002,28998,2020_48
435794,1045,28999,2020_48
435821,1045,29000,2020_48
435832,1034,29001,2020_48
435844,1030,29002,2020_48
435868,1045,29003,2020_48
435875,1002,29004,2020_48
435911,1160,29005,2020_48
435942,1045,29006,2020_48
435944,1047,29007,2020_48
436027,1049,29008,2020_48
436060,1010,29009,2020_48
436168,1002,29010,2020_48
436233,1049,29011,2020_48
436248,1030,29012,2020_48
436333,1049,29013,2020_48
436366,1005,29014,2020_48
436408,1034,29015,2020_48
436417,1306,29016,2020_48
436423,1079,29017,2020_48
436443,1293,29018,2020_48
436468,1293,29019,2020_48
436471,1043,29020,2020_48
436497,1293,29021,2020_48
436578,1039,29022,2020_48
436706,1010,29023,2020_48
436711,1080,29024,2020_48
436766,1045,29025,2020_48
436807,1030,29026,2020_48
436848,1084,29027,2020_48
436901,1045,29028,2020_48
436921,1306,29029,2020_48
436955,1005,29030,2020_48
436991,1017,29031,2020_48
437016,1005,29032,2020_48
437042,1010,29033,2020_48
437054,1030,29034,2020_48
437065,1002,29035,2020_48
437112,1010,29036,2020_48
437124,1041,29037,2020_48
437129,1002,29038,2020_48
437159,1010,29039,2020_48
437182,1308,29040,2020_48
437189,1030,29041,2020_48
437202,1045,29042,2020_48
437308,1010,29043,2020_48
437317,1002,29044,2020_48
437324,1076,29045,2020_49
437342,1005,29046,2020_49
437448,1052,29047,2020_49
437715,1052,29048,2020_49
437731,1017,29049,2020_49
437849,1005,29050,2020_49
437871,1005,29051,2020_49
437924,1017,29052,2020_49
437942,1017,29053,2020_49
437952,1017,29054,2020_49
437959,1108,29055,2020_49
437963,1017,29056,2020_49
437983,1015,29057,2020_49
437995,1017,29058,2020_49
438137,1044,29059,2020_49
438194,1032,29060,2020_49
438289,1052,29061,2020_49
438344,1292,29062,2020_49
438375,1017,29063,2020_49
438530,1044,29064,2020_49
438559,1017,29065,2020_49
438572,1078,29066,2020_49
438705,1052,29067,2020_49
438716,1044,29068,2020_49
438735,1017,29069,2020_49
438820,1041,29070,2020_49
438833,1044,29071,2020_49
438946,1088,29072,2020_49
438970,1017,29073,2020_49
438977,1075,29074,2020_49
439152,1052,29075,2020_49
439177,1078,29076,2020_49
439205,1039,29077,2020_49
439283,1052,29078,2020_49
439381,1052,29079,2020_49
439560,1052,29080,2020_49
439591,1005,29081,2020_49
439669,1167,29082,2020_49
439685,1023,29083,2020_49
439699,1039,29084,2020_49
439741,1005,29085,2020_49
439759,1078,29086,2020_49
439884,1052,29087,2020_49
439895,1078,29088,2020_49
439909,1017,29089,2020_49
439933,1017,29090,2020_49
439992,1017,29091,2020_49
440023,1005,29092,2020_49
440054,1290,29093,2020_49
440078,1005,29094,2020_49
440105,1056,29095,2020_49
440117,1044,29096,2020_49
440138,1017,29097,2020_49
440163,1005,29098,2020_49
440274,1052,29099,2020_49
440351,1165,29100,2020_49
440356,1045,29101,2020_49
440530,1078,29102,2020_49
440547,1005,29103,2020_49
440556,1044,29104,2020_49
440616,1076,29105,2020_49
440679,1017,29106,2020_49
440698,1005,29107,2020_49
440734,1010,29108,2020_49
440740,1044,29109,2020_49
440748,1044,29110,2020_49
440851,1062,29111,2020_49
440854,1009,29112,2020_49
440926,1044,29113,2020_49
440954,1017,29114,2020_49
440985,1005,29115,2020_49
440999,1090,29116,2020_49
441033,1292,29117,2020_49
441094,1052,29118,2020_49
441125,1044,29119,2020_49
441155,1292,29120,2020_49
441173,1044,29121,2020_49
441211,1052,29122,2020_49
441361,1292,29123,2020_49
441388,1292,29124,2020_49
441398,1078,29125,2020_49
441472,1287,29126,2020_49
441480,1044,29127,2020_49
441491,1078,29128,2020_49
441725,1052,29129,2020_49
441877,1003,29130,2020_49
441889,1005,29131,2020_49
442002,1017,29132,2020_49
442011,1069,29133,2020_49
442060,1111,29134,2020_49
442088,1078,29135,2020_49
442112,1292,29136,2020_49
442239,1292,29137,2020_49
442250,1010,29138,2020_49
442342,1308,29139,2020_49
442361,1017,29140,2020_49
442393,1005,29141,2020_49
442442,1005,29142,2020_49
442477,1077,29143,2020_49
442490,1290,29144,2020_49
442599,1052,29145,2020_49
442746,1052,29146,2020_49
442754,1002,29147,2020_49
442767,1044,29148,2020_49
442797,1292,29149,2020_49
442806,1068,29150,2020_49
442982,1017,29151,2020_49
443059,1084,29152,2020_49
443069,1165,29153,2020_49
443160,1052,29154,2020_49
443450,1045,29155,2020_49
443509,1044,29156,2020_49
443531,1005,29157,2020_49
443643,1286,29158,2020_49
443776,1039,29159,2020_49
443787,1044,29160,2020_49
443800,1078,29161,2020_49
444018,1032,29162,2020_49
444175,1056,29163,2020_50
444189,1039,29164,2020_50
444205,1007,29165,2020_50
444266,1056,29166,2020_50
444283,1310,29167,2020_50
444292,1045,29168,2020_50
444296,1042,29169,2020_50
444357,1077,29170,2020_50
444403,1039,29171,2020_50
444473,1056,29172,2020_50
444546,1056,29173,2020_50
444577,1286,29174,2020_50
444670,1039,29175,2020_50
444745,1056,29176,2020_50
444817,1286,29177,2020_50
444838,1039,29178,2020_50
444845,1285,29179,2020_50
444918,1056,29180,2020_50
444927,1299,29181,2020_50
444931,1077,29182,2020_50
445109,1056,29183,2020_50
445139,1034,29184,2020_50
445246,1039,29185,2020_50
445304,1056,29186,2020_50
445325,1056,29187,2020_50
445332,1045,29188,2020_50
445346,1311,29189,2020_50
445706,1007,29190,2020_50
445758,1007,29191,2020_50
445786,1044,29192,2020_50
445804,1039,29193,2020_50
445813,1045,29194,2020_50
445971,1045,29195,2020_50
446062,1286,29196,2020_50
446098,1046,29197,2020_50
446109,1045,29198,2020_50
446129,1007,29199,2020_50
446150,1003,29200,2020_50
446164,1039,29201,2020_50
446199,1098,29202,2020_50
446238,1286,29203,2020_50
446242,1075,29204,2020_50
446285,1045,29205,2020_50
446290,1075,29206,2020_50
446354,1056,29207,2020_50
446365,1029,29208,2020_50
446379,1069,29209,2020_50
446392,1033,29210,2020_50
446421,1075,29211,2020_50
446476,1045,29212,2020_50
446480,1043,29213,2020_50
446586,1056,29214,2020_50
446588,1038,29215,2020_50
446601,1287,29216,2020_50
446739,1002,29217,2020_50
446849,1039,29218,2020_50
446865,1003,29219,2020_50
446896,1039,29220,2020_50
446914,1135,29221,2020_50
447119,1286,29222,2020_50
447121,1028,29223,2020_50
447547,1056,29224,2020_50
447557,1041,29225,2020_50
447658,1045,29226,2020_50
447688,1002,29227,2020_50
447736,1039,29228,2020_50
447830,1056,29229,2020_50
447875,1075,29230,2020_50
447949,1045,29231,2020_50
447960,1003,29232,2020_50
448146,1039,29233,2020_50
448186,1007,29234,2020_50
448251,1040,29235,2020_50
448398,1286,29236,2020_50
448432,1039,29237,2020_50
448438,1040,29238,2020_50
448443,1002,29239,2020_50
448488,1056,29240,2020_50
448498,1075,29241,2020_50
448555,1056,29242,2020_50
448695,1056,29243,2020_50
448703,1003,29244,2020_50
448746,1286,29245,2020_50
448805,1301,29246,2020_50
448831,1045,29247,2020_50
448928,1010,29248,2020_50
448996,1045,29249,2020_50
449006,1039,29250,2020_50
449025,1301,29251,2020_50
449032,1046,29252,2020_50
449048,1129,29253,2020_50
449107,1007,29254,2020_50
449109,1066,29255,2020_50
449128,1299,29256,2020_50
449214,1080,29257,2020_50
449247,1038,29258,2020_50
449263,1045,29259,2020_50
449278,1007,29260,2020_50
449303,1285,29261,2020_50
449380,1046,29262,2020_50
449404,1039,29263,2020_50
449493,1043,29264,2020_50
449635,1039,29265,2020_50
449644,1034,29266,2020_50
449660,1003,29267,2020_50
449728,1285,29268,2020_51
449856,1285,29269,2020_51
449928,1127,29270,2020_51
449938,1285,29271,2020_51
450025,1046,29272,2020_51
450043,1002,29273,2020_51
450054,1033,29274,2020_51
450245,1077,29275,2020_51
450290,1017,29276,2020_51
450320,1007,29277,2020_51
450328,1034,29278,2020_51
450384,1033,29279,2020_51
450397,1042,29280,2020_51
450418,1285,29281,2020_51
450446,1285,29282,2020_51
450497,1002,29283,2020_51
450500,1075,29284,2020_51
450527,1007,29285,2020_51
450538,1029,29286,2020_51
450555,1046,29287,2020_51
450580,1285,29288,2020_51
450711,1049,29289,2020_51
450789,1049,29290,2020_51
450795,1034,29291,2020_51
450825,1285,29292,2020_51
450946,1049,29293,2020_51
450961,1046,29294,2020_51
450988,1045,29295,2020_51
450991,1043,29296,2020_51
451001,1046,29297,2020_51
451161,1046,29298,2020_51
451188,1002,29299,2020_51
451194,1002,29300,2020_51
451202,1030,29301,2020_51
451297,1042,29302,2020_51
451308,1043,29303,2020_51
451328,1297,29304,2020_51
451337,1046,29305,2020_51
451377,1046,29306,2020_51
451458,1049,29307,2020_51
451490,1007,29308,2020_51
451584,1084,29309,2020_51
451590,1046,29310,2020_51
451644,1025,29311,2020_51
451700,1034,29312,2020_51
451845,1033,29313,2020_51
451945,1132,29314,2020_51
452049,1293,29315,2020_51
452086,1043,29316,2020_51
452091,1080,29317,2020_51
452113,1080,29318,2020_51
452142,1002,29319,2020_51
452147,1046,29320,2020_51
452187,1077,29321,2020_51
452293,1033,29322,2020_51
452300,1002,29323,2020_51
452448,1102,29324,2020_51
452502,1042,29325,2020_51
452510,1079,29326,2020_51
452543,1077,29327,2020_51
452604,1080,29328,2020_51
452617,1066,29329,2020_51
452628,1075,29330,2020_51
452714,1051,29331,2020_51
452799,1011,29332,2020_51
452999,1049,29333,2020_51
453046,1002,29334,2020_51
453052,1042,29335,2020_51
453179,1025,29336,2020_51
453190,1285,29337,2020_51
453203,1039,29338,2020_51
453207,1043,29339,2020_51
453217,1043,29340,2020_51
453352,1292,29341,2020_51
453357,1002,29342,2020_51
453499,1002,29343,2020_51
453554,1046,29344,2020_51
453570,1285,29345,2020_51
453669,1010,29346,2020_51
453701,1007,29347,2020_51
453704,1084,29348,2020_51
453798,1049,29349,2020_51
453945,1002,29350,2020_51
454037,1049,29351,2020_51
454140,1049,29352,2020_51
454275,1079,29353,2020_51
454321,1033,29354,2020_51
454336,1046,29355,2020_51
454360,1079,29356,2020_51
454482,1055,29357,2020_51
454493,1033,29358,2020_51
454505,1046,29359,2020_51
454539,1007,29360,2020_51
454630,1049,29361,2020_51
454635,1002,29362,2020_51
454691,1285,29363,2020_51
454731,1007,29364,2020_51
454883,1049,29365,2020_51
454911,1046,29366,2020_51
454942,1080,29367,2020_51
454946,1046,29368,2020_51
455026,1030,29369,2020_51
455031,1079,29370,2020_51
455265,1045,29371,2020_51
455267,1084,29372,2020_51
455309,1045,29373,2020_51
455403,1017,29374,2020_51
455435,1030,29375,2020_51
455443,1030,29376,2020_51
455508,1002,29377,2020_51
455514,1002,29378,2020_51
455516,1043,29379,2020_51
455539,1285,29380,2020_51
455721,1030,29381,2020_52
455821,1043,29382,2020_52
455963,1051,29383,2020_52
455981,1043,29384,2020_52
456022,1043,29385,2020_52
456034,1080,29386,2020_52
456040,1023,29387,2020_52
456049,1043,29388,2020_52
456059,1080,29389,2020_52
456097,1055,29390,2020_52
456344,1030,29391,2020_52
456601,1051,29392,2020_52
456707,1077,29393,2020_52
456718,1030,29394,2020_52
456737,1030,29395,2020_52
456754,1030,29396,2020_52
457072,1043,29397,2020_52
457094,1010,29398,2020_52
457111,1034,29399,2020_52
457121,1043,29400,2020_52
457137,1076,29401,2020_52
457165,1080,29402,2020_52
457182,1043,29403,2020_52
457284,1011,29404,2020_52
457296,1030,29405,2020_52
457332,1030,29406,2020_52
457382,1288,29407,2020_52
457433,1055,29408,2020_52
457508,1043,29409,2020_52
457519,1043,29410,2020_52
457653,1010,29411,2020_52
457667,1038,29412,2020_52
457767,1092,29413,2020_52
457867,1051,29414,2020_52
458068,1080,29415,2020_52
458085,1030,29416,2020_52
458093,1080,29417,2020_52
458115,1011,29418,2020_52
458134,1030,29419,2020_52
458151,1080,29420,2020_52
458164,1068,29421,2020_52
458249,1051,29422,2020_52
458305,1030,29423,2020_52
458323,1009,29424,2020_52
458364,1043,29425,2020_52
458379,1034,29426,2020_52
458414,1080,29427,2020_52
458461,1051,29428,2020_52
458475,1030,29429,2020_52
458529,1080,29430,2020_52
458581,1080,29431,2020_52
458600,1011,29432,2020_52
458632,1011,29433,2020_52
458666,1043,29434,2020_52
458746,1300,29435,2020_52
458808,1030,29436,2020_52
458815,1030,29437,2020_52
458979,1055,29438,2020_52
458989,1167,29439,2020_52
459038,1030,29440,2020_52
459058,1288,29441,2020_52
459066,1291,29442,2020_52
459077,1080,29443,2020_52
459198,1055,29444,2020_52
459219,1043,29445,2020_52
459261,1043,29446,2020_52
459423,1030,29447,2020_52
459448,1080,29448,2020_52
459518,1045,29449,2020_52
459533,1043,29450,2020_52
459555,1080,29451,2020_52
459600,1292,29452,2020_52
459617,1079,29453,2020_52
459840,1301,29454,2020_53
459851,1043,29455,2020_52
459861,1043,29456,2020_52
459870,1030,29457,2020_52
459875,1045,29458,2020_52
459884,1084,29459,2020_52
459914,1080,29460,2020_52
459932,1068,29461,2020_52
460192,1038,29462,2020_52
460204,1066,29463,2020_52
460264,1011,29464,2020_52
460298,1011,29465,2020_52
460302,1080,29466,2020_52
460470,1030,29467,2020_52
460532,1010,29468,2020_52
460632,1288,29469,2020_52
460942,1051,29470,2020_52
460958,1030,29471,2020_52
460969,1025,29472,2020_52
461004,1053,29473,2020_52
461028,1030,29474,2020_52
461039,1043,29475,2020_52
461088,1043,29476,2020_52
461094,1043,29477,2020_52
461104,1043,29478,2020_52
461113,1068,29479,2020_52
461160,1033,29480,2020_52
461261,1051,29481,2020_52
461272,1292,29482,2020_52
461288,1051,29483,2020_52
461338,1068,29484,2020_52
461353,1043,29485,2020_52
461378,1030,29486,2020_52
461405,1288,29487,2020_52
461414,1043,29488,2020_52
461444,1288,29489,2020_52
461513,1055,29490,2020_52
461533,1043,29491,2020_52
461620,1043,29492,2020_52
461628,1034,29493,2020_52
461672,1051,29494,2020_52
461681,1043,29495,2020_52
461894,1055,29496,2020_52
461910,1076,29497,2020_52
461968,1025,29498,2020_52
461972,1011,29499,2020_52
462035,1076,29500,2020_53
462053,1034,29501,2020_53
462069,1034,29502,2020_53
462072,1078,29503,2020_53
462076,1029,29504,2020_53
462115,1043,29505,2020_53
462126,1288,29506,2020_53
462161,1010,29507,2020_53
462388,1066,29508,2020_53
462495,1288,29509,2020_53
462513,1034,29510,2020_53
462528,1034,29511,2020_53
462549,1043,29512,2020_53
462652,1078,29513,2020_53
462657,1077,29514,2020_53
462684,1010,29515,2020_53
462696,1034,29516,2020_53
462758,1055,29517,2020_53
462780,1043,29518,2020_53
462796,1288,29519,2020_53
462866,1034,29520,2020_53
462878,1280,29521,2020_53
462910,1078,29522,2020_53
462953,1034,29523,2020_53
462968,1005,29524,2020_53
462975,1042,29525,2020_53
463017,1055,29526,2020_53
463020,1030,29527,2020_53
463051,1288,29528,2020_53
463077,1078,29529,2020_53
463122,1055,29530,2020_53
463200,1034,29531,2020_53
463207,1078,29532,2020_53
463249,1069,29533,2020_53
463264,1034,29534,2020_53
463345,1034,29535,2020_53
463363,1300,29536,2020_53
463388,1288,29537,2020_53
463396,1042,29538,2020_53
463404,1030,29539,2020_53
463620,1055,29540,2020_53
463651,1041,29541,2020_53
463674,1010,29542,2020_53
463683,1043,29543,2020_53
463711,1288,29544,2020_53
463713,1154,29545,2020_53
463798,1055,29546,2020_53
463904,1010,29547,2020_53
463912,1043,29548,2020_53
463944,1034,29549,2020_53
463959,1042,29550,2020_53
464063,1055,29551,2020_53
464111,1010,29552,2020_53
464131,1287,29553,2020_53
464146,1010,29554,2020_53
464193,1288,29555,2020_53
464228,1041,29556,2020_53
464282,1030,29557,2020_53
464288,1038,29558,2020_53
464302,1288,29559,2020_53
464324,1284,29560,2020_53
464386,1034,29561,2020_53
464416,1288,29562,2020_53
464456,1043,29563,2020_53
464530,1055,29564,2020_53
464576,1045,29565,2020_53
464595,1034,29566,2020_53
464612,1306,29567,2020_53
464623,1043,29568,2020_53
464639,1299,29569,2020_53
464650,1043,29570,2020_53
464741,1030,29571,2020_53
464743,1019,29572,2020_53
464782,1034,29573,2020_53
464796,1160,29574,2020_53
464861,1034,29575,2020_53
464963,1055,29576,2020_53
465029,1112,29577,2020_53
465093,1132,29578,2020_53
465125,1301,29579,2020_53
465128,1297,29580,2020_53
465134,1025,29581,2020_53
465315,1010,29582,2020_53
465333,1030,29583,2020_53
465468,1301,29584,2020_53
465481,1034,29585,2020_53
465527,1079,29586,2020_53
465541,1043,29587,2020_53
465673,1057,29588,2020_53
465705,1288,29589,2020_53
465735,1034,29590,2020_53
465751,1293,29591,2020_53
465770,1030,29592,2021_01
465870,1090,29593,2021_01
466014,1042,29594,2021_01
466229,1018,29595,2021_01
466249,1289,29596,2021_01
466265,1006,29597,2021_01
466281,1042,29598,2021_01
466362,1150,29599,2021_01
466378,1030,29600,2021_01
466443,1006,29601,2021_01
466458,1289,29602,2021_01
466502,1042,29603,2021_01
466521,1066,29604,2021_01
466628,1006,29605,2021_01
466657,1289,29606,2021_01
466666,1041,29607,2021_01
466691,1289,29608,2021_01
466697,1006,29609,2021_01
466762,1045,29610,2021_01
466781,1113,29611,2021_01
466823,1081,29612,2021_01
466829,1081,29613,2021_01
466993,1127,29614,2021_01
467025,1301,29615,2021_01
467050,1042,29616,2021_01
467072,1006,29617,2021_01
467086,1098,29618,2021_01
467136,1030,29619,2021_01
467155,1030,29620,2021_01
467166,1042,29621,2021_01
467286,1081,29622,2021_01
467297,1079,29623,2021_01
467322,1289,29624,2021_01
467340,1030,29625,2021_01
467360,1084,29626,2021_01
467452,1289,29627,2021_02
467496,1006,29628,2021_01
467517,1025,29629,2021_01
467528,1081,29630,2021_01
467661,1090,29631,2021_01
467755,1054,29632,2021_01
467809,1043,29633,2021_01
467845,1030,29634,2021_01
467913,1081,29635,2021_01
467958,1030,29636,2021_01
467969,1042,29637,2021_01
467983,1042,29638,2021_01
468006,1030,29639,2021_01
468163,1030,29640,2021_01
468191,1077,29641,2021_01
468242,1077,29642,2021_01
468414,1042,29643,2021_01
468422,1041,29644,2021_01
468461,1051,29645,2021_01
468502,1030,29646,2021_01
468566,1134,29647,2021_01
468600,1289,29648,2021_01
468646,1075,29649,2021_01
468654,1042,29650,2021_01
468701,1042,29651,2021_01
468711,1042,29652,2021_01
468863,1051,29653,2021_02
468913,1042,29654,2021_01
469000,1289,29655,2021_01
469185,1051,29656,2021_01
469214,1042,29657,2021_01
469256,1084,29658,2021_01
469290,1042,29659,2021_01
469344,1042,29660,2021_01
469355,1042,29661,2021_01
469397,1042,29662,2021_01
469401,1041,29663,2021_01
469420,1030,29664,2021_01
469429,1042,29665,2021_01
469448,1030,29666,2021_01
469538,1005,29667,2021_01
469595,1099,29668,2021_01
469647,1289,29669,2021_01
469687,1289,29670,2021_01
469699,1076,29671,2021_01
469712,1025,29672,2021_01
469753,1133,29673,2021_01
469774,1289,29674,2021_01
469821,1121,29675,2021_01
469835,1081,29676,2021_01
469843,1038,29677,2021_01
469864,1009,29678,2021_01
469973,1042,29679,2021_01
470000,1006,29680,2021_01
470066,1042,29681,2021_01
470075,1030,29682,2021_01
470150,1030,29683,2021_01
470155,1041,29684,2021_01
470351,1076,29685,2021_01
470362,1042,29686,2021_01
470380,1030,29687,2021_01
470395,1006,29688,2021_01
470499,1068,29689,2021_01
470501,1079,29690,2021_01
470528,1289,29691,2021_01
470546,1042,29692,2021_01
470619,1081,29693,2021_01
470662,1289,29694,2021_01
470690,1289,29695,2021_01
470802,1051,29696,2021_01
470852,1059,29697,2021_01
470857,1026,29698,2021_01
471004,1042,29699,2021_01
471058,1006,29700,2021_01
471184,1056,29701,2021_01
471200,1042,29702,2021_01
471205,1075,29703,2021_01
471322,1005,29704,2021_01
471332,1042,29705,2021_01
471407,1085,29706,2021_01
471474,1030,29707,2021_01
471492,1030,29708,2021_01
471532,1154,29709,2021_01
471541,1079,29710,2021_01
471575,1119,29711,2021_01
471587,1289,29712,2021_02
471599,1032,29713,2021_01
471734,1129,29714,2021_02
471762,1032,29715,2021_02
471799,1084,29716,2021_02
471925,1002,29717,2021_02
471949,1005,29718,2021_02
471960,1292,29719,2021_02
472001,1070,29720,2021_02
472012,1005,29721,2021_02
472170,1025,29722,2021_02
472248,1025,29723,2021_02
472256,1084,29724,2021_02
472453,1030,29725,2021_02
472462,1084,29726,2021_02
472498,1054,29727,2021_02
472505,1084,29728,2021_02
472716,1005,29729,2021_02
472842,1306,29730,2021_02
472846,1041,29731,2021_02
472944,1005,29732,2021_02
472979,1045,29733,2021_02
472987,1047,29734,2021_02
472997,1084,29735,2021_02
473072,1084,29736,2021_02
473075,1042,29737,2021_02
473123,1005,29738,2021_02
473158,1002,29739,2021_02
473198,1037,29740,2021_02
473264,1087,29741,2021_02
473282,1069,29742,2021_02
473330,1037,29743,2021_02
473357,1005,29744,2021_02
473386,1043,29745,2021_02
473396,1002,29746,2021_02
473458,1080,29747,2021_02
473502,1299,29748,2021_02
473529,1002,29749,2021_02
473558,1005,29750,2021_02
473712,1002,29751,2021_02
474064,1100,29752,2021_02
474087,1042,29753,2021_02
474167,1005,29754,2021_02
474357,1005,29755,2021_02
474362,1121,29756,2021_02
474393,1084,29757,2021_02
474420,1005,29758,2021_02
474425,1165,29759,2021_02
474438,1005,29760,2021_02
474463,1289,29761,2021_02
474473,1084,29762,2021_02
474554,1029,29763,2021_02
474733,1004,29764,2021_02
474778,1310,29765,2021_02
474784,1077,29766,2021_02
474786,1066,29767,2021_02
474807,1077,29768,2021_02
474809,1285,29769,2021_02
474876,1042,29770,2021_02
475211,1076,29771,2021_02
475221,1047,29772,2021_02
475314,1005,29773,2021_02
475340,1005,29774,2021_02
475414,1299,29775,2021_02
475420,1066,29776,2021_02
475431,1084,29777,2021_02
475532,1005,29778,2021_02
475548,1285,29779,2021_02
475581,1037,29780,2021_02
475740,1039,29781,2021_02
475743,1034,29782,2021_02
475745,1076,29783,2021_02
475750,1076,29784,2021_02
475784,1005,29785,2021_02
475790,1002,29786,2021_02
475810,1292,29787,2021_02
475835,1023,29788,2021_02
475954,1005,29789,2021_02
475998,1002,29790,2021_02
476063,1002,29791,2021_02
476067,1112,29792,2021_02
476094,1084,29793,2021_02
476119,1292,29794,2021_02
476168,1037,29795,2021_02
476183,1084,29796,2021_02
476239,1005,29797,2021_02
476274,1069,29798,2021_02
476285,1002,29799,2021_02
476381,1075,29800,2021_02
476648,1002,29801,2021_02
476819,1054,29802,2021_02
477239,1045,29803,2021_02
477244,1075,29804,2021_02
477335,1054,29805,2021_02
477347,1030,29806,2021_02
477368,1004,29807,2021_02
477481,1076,29808,2021_02
477488,1041,29809,2021_02
477724,1054,29810,2021_02
477789,1030,29811,2021_02
477836,1084,29812,2021_02
477850,1084,29813,2021_02
477899,1005,29814,2021_02
477910,1002,29815,2021_02
477928,1030,29816,2021_02
477960,1132,29817,2021_02
477970,1084,29818,2021_02
477992,1292,29819,2021_02
478009,1069,29820,2021_02
478014,1079,29821,2021_02
478145,1297,29822,2021_03
478178,1026,29823,2021_03
478458,1054,29824,2021_03
478515,1299,29825,2021_03
478517,1045,29826,2021_03
478524,1076,29827,2021_03
478639,1299,29828,2021_03
478646,1032,29829,2021_03
478710,1058,29830,2021_03
478731,1076,29831,2021_03
478738,1029,29832,2021_03
478740,1045,29833,2021_03
478906,1076,29834,2021_03
478930,1313,29835,2021_03
478969,1076,29836,2021_03
478989,1084,29837,2021_03
478999,1030,29838,2021_03
479011,1075,29839,2021_03
479061,1076,29840,2021_03
479098,1019,29841,2021_03
479120,1030,29842,2021_03
479156,1292,29843,2021_03
479163,1076,29844,2021_03
479274,1047,29845,2021_03
479309,1142,29846,2021_03
479367,1063,29847,2021_03
479374,1047,29848,2021_03
479382,1030,29849,2021_03
479386,1075,29850,2021_03
479461,1047,29851,2021_03
479583,1054,29852,2021_03
479626,1004,29853,2021_03
479638,1076,29854,2021_03
479657,1030,29855,2021_03
479663,1076,29856,2021_03
479673,1076,29857,2021_03
479820,1079,29858,2021_03
479844,1076,29859,2021_03
479928,1054,29860,2021_03
480053,1076,29861,2021_03
480062,1047,29862,2021_03
480073,1076,29863,2021_03
480168,1004,29864,2021_03
480204,1076,29865,2021_03
480231,1025,29866,2021_03
480303,1077,29867,2021_03
480355,1076,29868,2021_03
480374,1030,29869,2021_03
480385,1076,29870,2021_03
480431,1312,29871,2021_03
480451,1029,29872,2021_03
480474,1004,29873,2021_03
480476,1079,29874,2021_03
480702,1030,29875,2021_03
480707,1030,29876,2021_03
480787,1076,29877,2021_03
480820,1076,29878,2021_03
480968,1076,29879,2021_03
481119,1076,29880,2021_03
481177,1165,29881,2021_03
481197,1168,29882,2021_03
481232,1076,29883,2021_03
481241,1030,29884,2021_03
481249,1047,29885,2021_03
481431,1054,29886,2021_03
481434,1298,29887,2021_03
481495,1076,29888,2021_03
481515,1004,29889,2021_03
481518,1080,29890,2021_03
481632,1076,29891,2021_03
481635,1034,29892,2021_03
481646,1076,29893,2021_03
481670,1030,29894,2021_03
481680,1076,29895,2021_03
481806,1076,29896,2021_03
481829,1032,29897,2021_03
481840,1076,29898,2021_03
481860,1076,29899,2021_03
481971,1076,29900,2021_03
482019,1076,29901,2021_03
482060,1025,29902,2021_03
